date,metric,label,value
2025-10-08,Country,FI,3
2025-10-08,Country,FR,6
2025-10-08,Country,GB,6
2025-10-08,Country,HK,2
2025-10-08,Country,NL,9
2025-10-08,Country,SE,1
2025-10-08,Country,SG,1
2025-10-08,Country,US,23
2025-10-08,Platform,ethereum-scraper,1
2025-10-08,Platform,linux-amd64,59
2025-10-08,Platform,linux-arm64,3
2025-10-08,Platform,linux-x64,37
2025-10-08,Platform,linux-x86_64,7
2025-10-08,Platform,windows-amd64,1
2025-10-08,Platform,windows-x64,2
2025-10-08,Platform,x86_64-linux-gnu,1
2025-10-08,Platform,x86_64-unknown-linux-gnu,2
2025-10-08,Provider,,39
2025-10-08,Provider,AWS,1
2025-10-08,Provider,Carrier/Transit,1
2025-10-08,Provider,Google,1
2025-10-08,Provider,Hetzner,10
2025-10-08,Provider,Hosting/CDN (Other),6
2025-10-08,Provider,OVHcloud,4
2025-10-08,Provider,Oracle Cloud,3
2025-10-08,Provider,Public ISP (Home/Office),48
2025-10-09,Clients,Geth,23
2025-10-09,Clients,Nethermind,35
2025-10-09,Clients,OpenEthereum,1
2025-10-09,Clients,Unknown,1
2025-10-09,Clients,besu,7
2025-10-09,Clients,erigon,35
2025-10-09,Clients,reth,1
2025-10-09,Country,,35
2025-10-09,Country,AR,1
2025-10-09,Country,BE,1
2025-10-09,Country,CA,1
2025-10-09,Country,CH,4
2025-10-09,Country,CZ,1
2025-10-09,Country,DE,11
2025-10-09,Country,FI,5
2025-10-09,Country,FR,7
2025-10-09,Country,GB,3
2025-10-09,Country,HK,2
2025-10-09,Country,NL,8
2025-10-09,Country,PL,1
2025-10-09,Country,SG,1
2025-10-09,Country,SI,1
2025-10-09,Country,US,21
2025-10-09,Platform,ethereum-scraper,1
2025-10-09,Platform,linux-amd64,55
2025-10-09,Platform,linux-arm64,2
2025-10-09,Platform,linux-x64,35
2025-10-09,Platform,linux-x86_64,7
2025-10-09,Platform,windows-amd64,1
2025-10-09,Platform,x86_64-linux-gnu,1
2025-10-09,Platform,x86_64-unknown-linux-gnu,1
2025-10-09,Provider,,35
2025-10-09,Provider,Carrier/Transit,1
2025-10-09,Provider,Google,1
2025-10-09,Provider,Hetzner,10
2025-10-09,Provider,Hosting/CDN (Other),5
2025-10-09,Provider,OVHcloud,4
2025-10-09,Provider,Oracle Cloud,1
2025-10-09,Provider,Public ISP (Home/Office),46
2025-10-10,Clients,Geth,23
2025-10-10,Clients,Nethermind,48
2025-10-10,Clients,OpenEthereum,1
2025-10-10,Clients,Unknown,2
2025-10-10,Clients,besu,7
2025-10-10,Clients,erigon,31
2025-10-10,Clients,reth,1
2025-10-10,Country,,36
2025-10-10,Country,BE,1
2025-10-10,Country,BG,1
2025-10-10,Country,CA,3
2025-10-10,Country,CH,2
2025-10-10,Country,CZ,1
2025-10-10,Country,DE,14
2025-10-10,Country,FI,3
2025-10-10,Country,FR,6
2025-10-10,Country,GB,4
2025-10-10,Country,HK,2
2025-10-10,Country,KR,1
2025-10-10,Country,NL,10
2025-10-10,Country,SG,2
2025-10-10,Country,SI,1
2025-10-10,Country,US,26
2025-10-10,Platform,ethereum-scraper,2
2025-10-10,Platform,linux-amd64,52
2025-10-10,Platform,linux-arm64,2
2025-10-10,Platform,linux-x64,48
2025-10-10,Platform,linux-x86_64,7
2025-10-10,Platform,x86_64-linux-gnu,1
2025-10-10,Platform,x86_64-unknown-linux-gnu,1
2025-10-10,Provider,,36
2025-10-10,Provider,Carrier/Transit,3
2025-10-10,Provider,Google,1
2025-10-10,Provider,Hetzner,9
2025-10-10,Provider,Hosting/CDN (Other),5
2025-10-10,Provider,OVHcloud,5
2025-10-10,Provider,Public ISP (Home/Office),54
2025-10-11,Clients,Geth,23
2025-10-11,Clients,Nethermind,38
2025-10-11,Clients,OpenEthereum,1
2025-10-11,Clients,besu,7
2025-10-11,Clients,erigon,30
2025-10-11,Clients,reth,2
2025-10-11,Country,,34
2025-10-11,Country,BE,1
2025-10-11,Country,BG,2
2025-10-11,Country,CA,1
2025-10-11,Country,CH,3
2025-10-11,Country,CZ,1
2025-10-11,Country,DE,14
2025-10-11,Country,ES,1
2025-10-11,Country,FI,4
2025-10-11,Country,FR,3
2025-10-11,Country,GB,3
2025-10-11,Country,HK,2
2025-10-11,Country,NL,9
2025-10-11,Country,SG,2
2025-10-11,Country,SI,1
2025-10-11,Country,US,20
2025-10-11,Platform,linux-amd64,50
2025-10-11,Platform,linux-arm64,2
2025-10-11,Platform,linux-x64,36
2025-10-11,Platform,linux-x86_64,7
2025-10-11,Platform,windows-amd64,1
2025-10-11,Platform,windows-x64,2
2025-10-11,Platform,x86_64-linux-gnu,1
2025-10-11,Platform,x86_64-unknown-linux-gnu,2
2025-10-11,Provider,,34
2025-10-11,Provider,Google,1
2025-10-11,Provider,Hetzner,9
2025-10-11,Provider,Hosting/CDN (Other),6
2025-10-11,Provider,OVHcloud,3
2025-10-11,Provider,Oracle Cloud,3
2025-10-11,Provider,Public ISP (Home/Office),45
2025-10-12,Clients,Geth,23
2025-10-12,Clients,Nethermind,40
2025-10-12,Clients,OpenEthereum,1
2025-10-12,Clients,besu,7
2025-10-12,Clients,erigon,30
2025-10-12,Clients,reth,3
2025-10-12,Country,,35
2025-10-12,Country,AR,1
2025-10-12,Country,BE,1
2025-10-12,Country,CA,2
2025-10-12,Country,CH,3
2025-10-12,Country,CZ,1
2025-10-12,Country,DE,15
2025-10-12,Country,FI,2
2025-10-12,Country,FR,7
2025-10-12,Country,GB,4
2025-10-12,Country,HK,2
2025-10-12,Country,KR,1
2025-10-12,Country,NL,9
2025-10-12,Country,SG,2
2025-10-12,Country,SI,1
2025-10-12,Country,US,18
2025-10-12,Platform,linux-amd64,49
2025-10-12,Platform,linux-arm64,3
2025-10-12,Platform,linux-x64,40
2025-10-12,Platform,linux-x86_64,7
2025-10-12,Platform,windows-amd64,1
2025-10-12,Platform,x86_64-linux-gnu,1
2025-10-12,Platform,x86_64-unknown-linux-gnu,3
2025-10-12,Provider,,35
2025-10-12,Provider,Carrier/Transit,1
2025-10-12,Provider,Google,1
2025-10-12,Provider,Hetzner,8
2025-10-12,Provider,Hosting/CDN (Other),6
2025-10-12,Provider,OVHcloud,5
2025-10-12,Provider,Oracle Cloud,1
2025-10-12,Provider,Public ISP (Home/Office),47
2025-10-13,Clients,Geth,22
2025-10-13,Clients,Nethermind,40
2025-10-13,Clients,OpenEthereum,1
2025-10-13,Clients,Unknown,1
2025-10-13,Clients,besu,7
2025-10-13,Clients,erigon,26
2025-10-13,Clients,reth,3
2025-10-13,Country,,36
2025-10-13,Country,BE,1
2025-10-13,Country,CA,3
2025-10-13,Country,CH,2
2025-10-13,Country,CZ,1
2025-10-13,Country,DE,14
2025-10-13,Country,EE,1
2025-10-13,Country,FI,2
2025-10-13,Country,FR,4
2025-10-13,Country,GB,5
2025-10-13,Country,HK,2
2025-10-13,Country,NL,9
2025-10-13,Country,RU,1
2025-10-13,Country,SG,1
2025-10-13,Country,US,18
2025-10-13,Platform,ethereum-scraper,1
2025-10-13,Platform,linux-amd64,47
2025-10-13,Platform,linux-arm64,2
2025-10-13,Platform,linux-x64,39
2025-10-13,Platform,linux-x86_64,7
2025-10-13,Platform,x86_64-linux-gnu,1
2025-10-13,Platform,x86_64-unknown-linux-gnu,3
2025-10-13,Provider,,36
2025-10-13,Provider,AWS,1
2025-10-13,Provider,Google,1
2025-10-13,Provider,Hetzner,8
2025-10-13,Provider,Hosting/CDN (Other),7
2025-10-13,Provider,OVHcloud,3
2025-10-13,Provider,Public ISP (Home/Office),44
2025-10-14,Clients,Geth,23
2025-10-14,Clients,Nethermind,41
2025-10-14,Clients,OpenEthereum,1
2025-10-14,Clients,Unknown,1
2025-10-14,Clients,besu,7
2025-10-14,Clients,erigon,38
2025-10-14,Clients,reth,3
2025-10-14,Country,,41
2025-10-14,Country,AT,1
2025-10-14,Country,BE,1
2025-10-14,Country,CA,1
2025-10-14,Country,CH,3
2025-10-14,Country,CZ,1
2025-10-14,Country,DE,15
2025-10-14,Country,FI,4
2025-10-14,Country,FR,8
2025-10-14,Country,GB,5
2025-10-14,Country,HK,2
2025-10-14,Country,NL,10
2025-10-14,Country,NO,1
2025-10-14,Country,SG,2
2025-10-14,Country,US,19
2025-10-14,Platform,ethereum-scraper,1
2025-10-14,Platform,linux-amd64,57
2025-10-14,Platform,linux-arm64,4
2025-10-14,Platform,linux-x64,40
2025-10-14,Platform,linux-x86_64,7
2025-10-14,Platform,windows-amd64,1
2025-10-14,Platform,x86_64-linux-gnu,1
2025-10-14,Platform,x86_64-unknown-linux-gnu,3
2025-10-14,Provider,,41
2025-10-14,Provider,Carrier/Transit,2
2025-10-14,Provider,Google,1
2025-10-14,Provider,Hetzner,11
2025-10-14,Provider,Hosting/CDN (Other),6
2025-10-14,Provider,OVHcloud,5
2025-10-14,Provider,Oracle Cloud,1
2025-10-14,Provider,Public ISP (Home/Office),47
2025-10-15,Clients,Geth,24
2025-10-15,Clients,Nethermind,51
2025-10-15,Clients,OpenEthereum,1
2025-10-15,Clients,besu,7
2025-10-15,Clients,erigon,33
2025-10-15,Clients,reth,4
2025-10-15,Country,,44
2025-10-15,Country,AT,1
2025-10-15,Country,BE,1
2025-10-15,Country,BG,1
2025-10-15,Country,CA,1
2025-10-15,Country,CH,3
2025-10-15,Country,CZ,1
2025-10-15,Country,DE,15
2025-10-15,Country,ES,1
2025-10-15,Country,FI,5
2025-10-15,Country,FR,6
2025-10-15,Country,GB,5
2025-10-15,Country,HK,2
2025-10-15,Country,NL,11
2025-10-15,Country,SG,2
2025-10-15,Country,US,21
2025-10-15,Platform,linux-amd64,56
2025-10-15,Platform,linux-arm64,1
2025-10-15,Platform,linux-x64,50
2025-10-15,Platform,linux-x86_64,7
2025-10-15,Platform,windows-x64,1
2025-10-15,Platform,x86_64-linux-gnu,1
2025-10-15,Platform,x86_64-unknown-linux-gnu,4
2025-10-15,Provider,,44
2025-10-15,Provider,AWS,1
2025-10-15,Provider,Carrier/Transit,1
2025-10-15,Provider,Google,1
2025-10-15,Provider,Hetzner,10
2025-10-15,Provider,Hosting/CDN (Other),7
2025-10-15,Provider,OVHcloud,4
2025-10-15,Provider,Oracle Cloud,1
2025-10-15,Provider,Public ISP (Home/Office),51
2025-10-16,Clients,Geth,24
2025-10-16,Clients,Nethermind,42
2025-10-16,Clients,OpenEthereum,1
2025-10-16,Clients,besu,7
2025-10-16,Clients,erigon,43
2025-10-16,Clients,reth,3
2025-10-16,Country,,48
2025-10-16,Country,AT,1
2025-10-16,Country,BE,1
2025-10-16,Country,CH,4
2025-10-16,Country,CZ,2
2025-10-16,Country,DE,13
2025-10-16,Country,FI,3
2025-10-16,Country,FR,7
2025-10-16,Country,GB,6
2025-10-16,Country,HK,2
2025-10-16,Country,NL,9
2025-10-16,Country,SG,2
2025-10-16,Country,US,22
2025-10-16,Platform,linux-amd64,66
2025-10-16,Platform,linux-arm64,2
2025-10-16,Platform,linux-x64,41
2025-10-16,Platform,linux-x86_64,7
2025-10-16,Platform,x86_64-linux-gnu,1
2025-10-16,Platform,x86_64-unknown-linux-gnu,3
2025-10-16,Provider,,48
2025-10-16,Provider,AWS,1
2025-10-16,Provider,Google,1
2025-10-16,Provider,Hetzner,8
2025-10-16,Provider,Hosting/CDN (Other),7
2025-10-16,Provider,OVHcloud,3
2025-10-16,Provider,Public ISP (Home/Office),52
2025-10-17,Clients,Geth,25
2025-10-17,Clients,Nethermind,37
2025-10-17,Clients,besu,7
2025-10-17,Clients,erigon,39
2025-10-17,Country,,41
2025-10-17,Country,BE,1
2025-10-17,Country,CA,1
2025-10-17,Country,CH,3
2025-10-17,Country,CZ,1
2025-10-17,Country,DE,14
2025-10-17,Country,ES,1
2025-10-17,Country,FI,4
2025-10-17,Country,FR,5
2025-10-17,Country,GB,5
2025-10-17,Country,HK,2
2025-10-17,Country,NL,10
2025-10-17,Country,SG,2
2025-10-17,Country,SI,1
2025-10-17,Country,US,17
2025-10-17,Platform,linux-amd64,63
2025-10-17,Platform,linux-arm64,2
2025-10-17,Platform,linux-x64,36
2025-10-17,Platform,linux-x86_64,7
2025-10-17,Provider,,41
2025-10-17,Provider,Google,1
2025-10-17,Provider,Hetzner,9
2025-10-17,Provider,Hosting/CDN (Other),6
2025-10-17,Provider,OVHcloud,4
2025-10-17,Provider,Public ISP (Home/Office),47
2025-10-18,Clients,Geth,25
2025-10-18,Clients,Nethermind,41
2025-10-18,Clients,besu,7
2025-10-18,Clients,erigon,33
2025-10-18,Clients,reth,1
2025-10-18,Country,,41
2025-10-18,Country,AR,1
2025-10-18,Country,BE,2
2025-10-18,Country,CA,2
2025-10-18,Country,CH,3
2025-10-18,Country,CZ,1
2025-10-18,Country,DE,11
2025-10-18,Country,FI,2
2025-10-18,Country,FR,2
2025-10-18,Country,GB,6
2025-10-18,Country,HK,2
2025-10-18,Country,NL,11
2025-10-18,Country,SE,1
2025-10-18,Country,SG,2
2025-10-18,Country,SI,1
2025-10-18,Country,US,19
2025-10-18,Platform,linux-amd64,56
2025-10-18,Platform,linux-arm64,3
2025-10-18,Platform,linux-x64,35
2025-10-18,Platform,linux-x86_64,7
2025-10-18,Platform,windows-x64,5
2025-10-18,Platform,x86_64-unknown-linux-gnu,1
2025-10-18,Provider,,41
2025-10-18,Provider,Google,1
2025-10-18,Provider,Hetzner,7
2025-10-18,Provider,Hosting/CDN (Other),7
2025-10-18,Provider,OVHcloud,5
2025-10-18,Provider,Oracle Cloud,5
2025-10-18,Provider,Public ISP (Home/Office),41
2025-10-19,Clients,Geth,24
2025-10-19,Clients,Nethermind,30
2025-10-19,Clients,besu,7
2025-10-19,Clients,erigon,37
2025-10-19,Clients,reth,1
2025-10-19,Country,,33
2025-10-19,Country,AR,1
2025-10-19,Country,BE,2
2025-10-19,Country,BG,1
2025-10-19,Country,CA,1
2025-10-19,Country,CH,3
2025-10-19,Country,CZ,1
2025-10-19,Country,DE,12
2025-10-19,Country,FI,5
2025-10-19,Country,FR,3
2025-10-19,Country,GB,4
2025-10-19,Country,HK,2
2025-10-19,Country,NL,10
2025-10-19,Country,SE,1
2025-10-19,Country,SG,2
2025-10-19,Country,US,18
2025-10-19,Platform,linux-amd64,59
2025-10-19,Platform,linux-arm64,2
2025-10-19,Platform,linux-x64,28
2025-10-19,Platform,linux-x86_64,7
2025-10-19,Platform,windows-amd64,1
2025-10-19,Platform,windows-x64,1
2025-10-19,Platform,x86_64-unknown-linux-gnu,1
2025-10-19,Provider,,33
2025-10-19,Provider,Google,1
2025-10-19,Provider,Hetzner,11
2025-10-19,Provider,Hosting/CDN (Other),7
2025-10-19,Provider,OVHcloud,4
2025-10-19,Provider,Oracle Cloud,2
2025-10-19,Provider,Public ISP (Home/Office),41
2025-10-20,Clients,Geth,25
2025-10-20,Clients,Nethermind,43
2025-10-20,Clients,besu,7
2025-10-20,Clients,erigon,33
2025-10-20,Clients,reth,1
2025-10-20,Country,,41
2025-10-20,Country,AR,1
2025-10-20,Country,BE,1
2025-10-20,Country,BG,2
2025-10-20,Country,CA,2
2025-10-20,Country,CH,3
2025-10-20,Country,CZ,1
2025-10-20,Country,DE,13
2025-10-20,Country,ES,1
2025-10-20,Country,FI,2
2025-10-20,Country,FR,4
2025-10-20,Country,GB,6
2025-10-20,Country,HK,2
2025-10-20,Country,NL,8
2025-10-20,Country,SG,2
2025-10-20,Country,SI,1
2025-10-20,Country,US,19
2025-10-20,Platform,linux-amd64,57
2025-10-20,Platform,linux-x64,40
2025-10-20,Platform,linux-x86_64,7
2025-10-20,Platform,windows-amd64,1
2025-10-20,Platform,windows-x64,3
2025-10-20,Platform,x86_64-unknown-linux-gnu,1
2025-10-20,Provider,,41
2025-10-20,Provider,Google,1
2025-10-20,Provider,Hetzner,7
2025-10-20,Provider,Hosting/CDN (Other),7
2025-10-20,Provider,OVHcloud,4
2025-10-20,Provider,Oracle Cloud,4
2025-10-20,Provider,Public ISP (Home/Office),45
2025-10-21,Clients,Geth,24
2025-10-21,Clients,Nethermind,38
2025-10-21,Clients,besu,7
2025-10-21,Clients,erigon,45
2025-10-21,Clients,reth,3
2025-10-21,Country,,47
2025-10-21,Country,BE,1
2025-10-21,Country,CA,1
2025-10-21,Country,CH,3
2025-10-21,Country,CZ,1
2025-10-21,Country,DE,17
2025-10-21,Country,ES,1
2025-10-21,Country,FI,4
2025-10-21,Country,FR,2
2025-10-21,Country,GB,6
2025-10-21,Country,HK,2
2025-10-21,Country,LV,1
2025-10-21,Country,NL,9
2025-10-21,Country,PT,1
2025-10-21,Country,SG,2
2025-10-21,Country,US,19
2025-10-21,Platform,linux-amd64,66
2025-10-21,Platform,linux-arm64,2
2025-10-21,Platform,linux-x64,35
2025-10-21,Platform,linux-x86_64,7
2025-10-21,Platform,windows-amd64,1
2025-10-21,Platform,windows-x64,3
2025-10-21,Platform,x86_64-unknown-linux-gnu,3
2025-10-21,Provider,,47
2025-10-21,Provider,Google,1
2025-10-21,Provider,Hetzner,10
2025-10-21,Provider,Hosting/CDN (Other),6
2025-10-21,Provider,OVHcloud,4
2025-10-21,Provider,Oracle Cloud,4
2025-10-21,Provider,Public ISP (Home/Office),45
2025-10-22,Clients,Geth,25
2025-10-22,Clients,Nethermind,36
2025-10-22,Clients,besu,7
2025-10-22,Clients,erigon,48
2025-10-22,Clients,reth,3
2025-10-22,Country,,51
2025-10-22,Country,BE,1
2025-10-22,Country,BG,1
2025-10-22,Country,CA,1
2025-10-22,Country,CH,4
2025-10-22,Country,CW,1
2025-10-22,Country,CZ,1
2025-10-22,Country,DE,13
2025-10-22,Country,FI,4
2025-10-22,Country,FR,6
2025-10-22,Country,GB,5
2025-10-22,Country,HK,2
2025-10-22,Country,LV,1
2025-10-22,Country,NL,9
2025-10-22,Country,SG,2
2025-10-22,Country,SI,1
2025-10-22,Country,US,16
2025-10-22,Platform,linux-amd64,70
2025-10-22,Platform,linux-arm64,2
2025-10-22,Platform,linux-x64,34
2025-10-22,Platform,linux-x86_64,7
2025-10-22,Platform,windows-amd64,1
2025-10-22,Platform,windows-x64,2
2025-10-22,Platform,x86_64-unknown-linux-gnu,3
2025-10-22,Provider,,51
2025-10-22,Provider,Carrier/Transit,1
2025-10-22,Provider,Google,1
2025-10-22,Provider,Hetzner,12
2025-10-22,Provider,Hosting/CDN (Other),6
2025-10-22,Provider,OVHcloud,5
2025-10-22,Provider,Oracle Cloud,3
2025-10-22,Provider,Public ISP (Home/Office),40
2025-10-23,Clients,Geth,24
2025-10-23,Clients,Nethermind,41
2025-10-23,Clients,besu,7
2025-10-23,Clients,erigon,39
2025-10-23,Clients,reth,1
2025-10-23,Country,,45
2025-10-23,Country,AR,1
2025-10-23,Country,BE,1
2025-10-23,Country,BG,1
2025-10-23,Country,CA,2
2025-10-23,Country,CH,3
2025-10-23,Country,DE,10
2025-10-23,Country,EE,1
2025-10-23,Country,ES,1
2025-10-23,Country,FI,4
2025-10-23,Country,FR,5
2025-10-23,Country,GB,5
2025-10-23,Country,HK,2
2025-10-23,Country,NL,10
2025-10-23,Country,SE,1
2025-10-23,Country,SG,1
2025-10-23,Country,US,19
2025-10-23,Platform,linux-amd64,60
2025-10-23,Platform,linux-arm64,3
2025-10-23,Platform,linux-x64,40
2025-10-23,Platform,linux-x86_64,7
2025-10-23,Platform,windows-amd64,1
2025-10-23,Platform,x86_64-unknown-linux-gnu,1
2025-10-23,Provider,,45
2025-10-23,Provider,Google,1
2025-10-23,Provider,Hetzner,7
2025-10-23,Provider,Hosting/CDN (Other),6
2025-10-23,Provider,OVHcloud,5
2025-10-23,Provider,Oracle Cloud,1
2025-10-23,Provider,Public ISP (Home/Office),47
2025-10-24,Clients,Geth,25
2025-10-24,Clients,Nethermind,44
2025-10-24,Clients,besu,7
2025-10-24,Clients,erigon,39
2025-10-24,Country,,45
2025-10-24,Country,AR,1
2025-10-24,Country,BE,1
2025-10-24,Country,CA,2
2025-10-24,Country,CH,3
2025-10-24,Country,DE,10
2025-10-24,Country,ES,1
2025-10-24,Country,FI,3
2025-10-24,Country,FR,6
2025-10-24,Country,GB,4
2025-10-24,Country,HK,2
2025-10-24,Country,MT,1
2025-10-24,Country,NL,9
2025-10-24,Country,SE,1
2025-10-24,Country,SG,3
2025-10-24,Country,SI,1
2025-10-24,Country,US,22
2025-10-24,Platform,linux-amd64,62
2025-10-24,Platform,linux-arm64,2
2025-10-24,Platform,linux-x64,39
2025-10-24,Platform,linux-x86_64,7
2025-10-24,Platform,windows-amd64,1
2025-10-24,Platform,windows-x64,4
2025-10-24,Provider,,45
2025-10-24,Provider,Google,1
2025-10-24,Provider,Hetzner,5
2025-10-24,Provider,Hosting/CDN (Other),6
2025-10-24,Provider,OVHcloud,5
2025-10-24,Provider,Oracle Cloud,5
2025-10-24,Provider,Public ISP (Home/Office),48
2025-10-25,Clients,Geth,25
2025-10-25,Clients,Nethermind,27
2025-10-25,Clients,besu,7
2025-10-25,Clients,erigon,39
2025-10-25,Clients,reth,3
2025-10-25,Country,,48
2025-10-25,Country,BE,1
2025-10-25,Country,CA,1
2025-10-25,Country,CH,3
2025-10-25,Country,DE,10
2025-10-25,Country,FI,2
2025-10-25,Country,FR,3
2025-10-25,Country,GB,4
2025-10-25,Country,HK,2
2025-10-25,Country,NL,8
2025-10-25,Country,SI,1
2025-10-25,Country,US,18
2025-10-25,Platform,linux-amd64,61
2025-10-25,Platform,linux-arm64,2
2025-10-25,Platform,linux-x64,25
2025-10-25,Platform,linux-x86_64,7
2025-10-25,Platform,windows-amd64,1
2025-10-25,Platform,windows-x64,2
2025-10-25,Platform,x86_64-unknown-linux-gnu,3
2025-10-25,Provider,,48
2025-10-25,Provider,Google,1
2025-10-25,Provider,Hetzner,7
2025-10-25,Provider,Hosting/CDN (Other),6
2025-10-25,Provider,OVHcloud,3
2025-10-25,Provider,Oracle Cloud,3
2025-10-25,Provider,Public ISP (Home/Office),33
2025-10-26,Clients,Geth,25
2025-10-26,Clients,Nethermind,22
2025-10-26,Clients,besu,7
2025-10-26,Clients,erigon,34
2025-10-26,Country,,37
2025-10-26,Country,BE,1
2025-10-26,Country,CA,1
2025-10-26,Country,CH,3
2025-10-26,Country,DE,7
2025-10-26,Country,ES,1
2025-10-26,Country,FI,3
2025-10-26,Country,FR,3
2025-10-26,Country,GB,4
2025-10-26,Country,HK,2
2025-10-26,Country,MT,1
2025-10-26,Country,NL,11
2025-10-26,Country,SI,1
2025-10-26,Country,US,13
2025-10-26,Platform,linux-amd64,58
2025-10-26,Platform,linux-arm64,1
2025-10-26,Platform,linux-x64,20
2025-10-26,Platform,linux-x86_64,7
2025-10-26,Platform,windows-x64,2
2025-10-26,Provider,,37
2025-10-26,Provider,Google,1
2025-10-26,Provider,Hetzner,6
2025-10-26,Provider,Hosting/CDN (Other),7
2025-10-26,Provider,OVHcloud,4
2025-10-26,Provider,Oracle Cloud,2
2025-10-26,Provider,Public ISP (Home/Office),31
2025-10-27,Clients,Geth,25
2025-10-27,Clients,Nethermind,28
2025-10-27,Clients,besu,7
2025-10-27,Clients,erigon,36
2025-10-27,Clients,reth,1
2025-10-27,Country,,42
2025-10-27,Country,BE,2
2025-10-27,Country,CA,2
2025-10-27,Country,CH,3
2025-10-27,Country,DE,8
2025-10-27,Country,FI,5
2025-10-27,Country,FR,3
2025-10-27,Country,GB,4
2025-10-27,Country,HK,2
2025-10-27,Country,NL,9
2025-10-27,Country,NO,1
2025-10-27,Country,SI,2
2025-10-27,Country,US,14
2025-10-27,Platform,linux-amd64,60
2025-10-27,Platform,linux-arm64,2
2025-10-27,Platform,linux-x64,27
2025-10-27,Platform,linux-x86_64,7
2025-10-27,Platform,x86_64-unknown-linux-gnu,1
2025-10-27,Provider,,42
2025-10-27,Provider,Google,1
2025-10-27,Provider,Hetzner,10
2025-10-27,Provider,Hosting/CDN (Other),7
2025-10-27,Provider,OVHcloud,5
2025-10-27,Provider,Public ISP (Home/Office),32
2025-10-28,Clients,Geth,25
2025-10-28,Clients,Nethermind,29
2025-10-28,Clients,besu,7
2025-10-28,Clients,erigon,30
2025-10-28,Clients,reth,1
2025-10-28,Country,,37
2025-10-28,Country,AR,1
2025-10-28,Country,BE,1
2025-10-28,Country,BG,1
2025-10-28,Country,CH,3
2025-10-28,Country,DE,7
2025-10-28,Country,FI,3
2025-10-28,Country,FR,6
2025-10-28,Country,GB,3
2025-10-28,Country,HK,2
2025-10-28,Country,LV,1
2025-10-28,Country,NL,10
2025-10-28,Country,SE,1
2025-10-28,Country,SI,1
2025-10-28,Country,US,15
2025-10-28,Platform,linux-amd64,53
2025-10-28,Platform,linux-arm64,2
2025-10-28,Platform,linux-x64,28
2025-10-28,Platform,linux-x86_64,7
2025-10-28,Platform,windows-x64,1
2025-10-28,Platform,x86_64-unknown-linux-gnu,1
2025-10-28,Provider,,37
2025-10-28,Provider,Google,1
2025-10-28,Provider,Hetzner,6
2025-10-28,Provider,Hosting/CDN (Other),8
2025-10-28,Provider,OVHcloud,4
2025-10-28,Provider,Oracle Cloud,1
2025-10-28,Provider,Public ISP (Home/Office),35
2025-10-29,Clients,Geth,25
2025-10-29,Clients,Nethermind,35
2025-10-29,Clients,Unknown,1
2025-10-29,Clients,besu,7
2025-10-29,Clients,erigon,39
2025-10-29,Clients,reth,1
2025-10-29,Country,,32
2025-10-29,Country,AR,1
2025-10-29,Country,BE,4
2025-10-29,Country,BR,1
2025-10-29,Country,CH,5
2025-10-29,Country,DE,12
2025-10-29,Country,EE,1
2025-10-29,Country,ES,1
2025-10-29,Country,FI,4
2025-10-29,Country,FR,6
2025-10-29,Country,GB,5
2025-10-29,Country,HK,2
2025-10-29,Country,NL,9
2025-10-29,Country,SI,1
2025-10-29,Country,US,24
2025-10-29,Platform,ethereum-scraper,1
2025-10-29,Platform,linux-amd64,61
2025-10-29,Platform,linux-arm64,4
2025-10-29,Platform,linux-x64,31
2025-10-29,Platform,linux-x86_64,7
2025-10-29,Platform,windows-x64,3
2025-10-29,Platform,x86_64-unknown-linux-gnu,1
2025-10-29,Provider,,32
2025-10-29,Provider,Carrier/Transit,1
2025-10-29,Provider,Google,4
2025-10-29,Provider,Hetzner,11
2025-10-29,Provider,Hosting/CDN (Other),7
2025-10-29,Provider,OVHcloud,4
2025-10-29,Provider,Oracle Cloud,3
2025-10-29,Provider,Public ISP (Home/Office),46
2025-10-30,Clients,Geth,25
2025-10-30,Clients,Nethermind,31
2025-10-30,Clients,besu,7
2025-10-30,Clients,erigon,38
2025-10-30,Clients,reth,3
2025-10-30,Country,,30
2025-10-30,Country,BE,4
2025-10-30,Country,BR,1
2025-10-30,Country,CA,1
2025-10-30,Country,CH,4
2025-10-30,Country,DE,7
2025-10-30,Country,EE,1
2025-10-30,Country,FI,6
2025-10-30,Country,FR,9
2025-10-30,Country,GB,5
2025-10-30,Country,HK,2
2025-10-30,Country,NL,9
2025-10-30,Country,SI,1
2025-10-30,Country,US,24
2025-10-30,Platform,linux-amd64,62
2025-10-30,Platform,linux-arm64,3
2025-10-30,Platform,linux-x64,27
2025-10-30,Platform,linux-x86_64,7
2025-10-30,Platform,windows-x64,2
2025-10-30,Platform,x86_64-unknown-linux-gnu,3
2025-10-30,Provider,,30
2025-10-30,Provider,AWS,1
2025-10-30,Provider,Google,3
2025-10-30,Provider,Hetzner,8
2025-10-30,Provider,Hosting/CDN (Other),6
2025-10-30,Provider,OVHcloud,5
2025-10-30,Provider,Oracle Cloud,2
2025-10-30,Provider,Public ISP (Home/Office),49
2025-10-31,Clients,Geth,25
2025-10-31,Clients,Nethermind,30
2025-10-31,Clients,besu,7
2025-10-31,Clients,erigon,43
2025-10-31,Clients,reth,3
2025-10-31,Country,,39
2025-10-31,Country,AT,1
2025-10-31,Country,BE,3
